Naam gemeente (#6);inwonersaantal;;Naam gemeente (#6);GAS-reglement - milieugerelateerde overlast ;Klasse 1-inrichtingen ;Klasse 2-inrichtingen ;Klasse 3-inrichtingen;Geschat aantal niet-vergunde inrichtingen ;Bestuurlijke maatregelen - burgemeester;ZONDER dwangsom;tijdig uitgevoerd;MET dwangsom;tijdig uitgevoerd;Veiligheidsmaatregelen - burgemeester;tijdig uitgevoerd;Toezichthouders gemeenten;;VTE toezichthouders;VTE administratieve/juridische ondersteuning ;Totaal aantal klachten (schriftelijk en mondeling);milieubeheer;lucht;water;bodem;geluid;vergunningen;mest;afval;andere;Totaal aantal milieuhandhavingscontroles;navolgende milieuhandhavingscontroles naar aanleiding van schendingen vastgesteld in voorgaande jaren;aanvankelijke milieuhandhavingscontroles naar aanleiding van klachten;navolgende milieuhandhavingscontroles voor verdere opvolging van de controles naar aanleiding van klachten;aanvankelijke milieuhandhavingscontroles  op eigen initiatief, bijvoorbeeld in het kader van een geplande handhavingscampagne;navolgende milieuhandhavingscontroles voor verdere opvolging van de controles op eigen initiatief;Aanvankelijke milieuhandhavingscontroles met schending ; milieubeheer;lucht;water;bodem; geluid; vergunningen;mest;afval;andere;;Raadgeving;Aanmaning;Verslag van vaststelling;Proces-verbaal ;Bestuurlijke maatregelen; ZONDER dwangsom; tijdig uitgevoerd ;MET dwangsom; tijdig uitgevoerd;Veiligheidsmaatregelen;tijdig uitgevoerd ;Werden er tussen 1 januari 2021 en 31 december 2021 handhavingsactiviteiten uitgevoerd in het kader van de VCRO door verbalisanten RO en/of gemeentelijke stedenbouwkundige inspecteurs van de eigen gemeenten en/of de burgemeester? (#388);Verbalisanten;Stedenbouwkundige inspecteurs;Verbalisant/stedenbouwkundig inspecteur (gecombineerd);VTE verbalisanten/stedenbouwkundige inspecteurs;VTE verbalisant/stedenbouwkundig inspecteur;VTE verbalisant;VTE  stedenbouwkundig inspecteur ;VTE administratieve/juridische ondersteuning;Totaal aantal klachten (schriftelijk en mondeling);Totaal aantal stedenbouwkundige controles;navolgende stedenbouwkundige controles naar aanleiding van schendingen vastgesteld in voorgaande jaren;aanvankelijke stedenbouwkundige controles naar aanleiding van klachten;navolgende stedenbouwkundige controles voor verdere opvolging van de controles naar aanleiding van klachten;aanvankelijke stedenbouwkundige controles  op eigen initiatief;navolgende stedenbouwkundige controles voor verdere opvolging van de controles op eigen initiatief;Aanvankelijke stedenbouwkundige controles met schending ;Overtredingsgraad;Raadgeving;Aanmaning;Verslag van vaststelling;Proces-verbaal;Bevel tot staking;Bestuurlijke maatregel ZONDER dwangsom;tijdig uitgevoerd;Bestuurlijke maatregel MET dwangsom;tijdig uitgevoerd;Afgesloten minnelijke schikking;Ingeleide herstelvordering bij Openbaar Ministerie;Herstel gevorderd bij burgerlijke rechter;Ambtshalve uitvoering gerechtelijke herstelmaartegel;Opmerking gemeente;;Doet de gemeente (ook) beroep op een formeel intergemeentelijk samenwerkingsverband voor de uitvoering van omgevingshandhavingstaken? (#115);Naam intergemeentelijk samenwerkingsverband? (#116);Had uw intergemeentelijk samenwerkingsverband tussen 1 januari 2021 en 31 december 2021 intergemeentelijke toezichthouders milieuhandhaving en/of geluid werkzaam zoals vermeld in artikel 16.3.1, 란1, 4랍, van het DABM die handhavingstaken uitvoerden voor de desbetreffende gemeente? (#120);Toezichthouders;VTE toezichthouders;VTE administratieve/juridische ondersteuning ;Totaal aantal klachten (schriftelijk en mondeling); milieubeheer;lucht;water;bodem;geluid;vergunningen;mest;afval;andere;Totaal aantal milieuhandhavingscontroles ;navolgende milieuhandhavingscontroles naar aanleiding van schendingen vastgesteld in voorgaande jaren;aanvankelijke milieuhandhavingscontroles naar aanleiding van klachten;navolgende milieuhandhavingscontroles voor verdere opvolging van de controles naar aanleiding van klachten;aanvankelijke milieuhandhavingscontroles  op eigen initiatief;navolgende milieuhandhavingscontroles voor verdere opvolging van de controles op eigen initiatief;Aanvankelijke milieuhandhavingscontroles met schending ;milieubeheer;lucht;water;bodem;geluid;vergunningen;mest;afval;overige;overtredingsgraad;Raadgeving;Aanmaning;Verslag van vaststelling;Proces-verbaal;Bestuurlijke maatregelen ZONDER dwangsom ;tijdig uitgevoerd;Bestuurlijke maatregelen MET dwangsom;tijdig uitgevoerd;Veiligheidsmaatregelen;tijdig uitgevoerd;Had uw intergemeentelijk samenwerkingsverband tussen 1 januari 2021 en 31 december 2021 verbalisanten RO en/of stedenbouwkundige inspecteurs werkzaam conform de VCRO die handhavingstaken uitvoerden voor de desbetreffende gemeente? (#166);VERBALISANT ;Stedenbouwkundige inspecteurs;GECOMBINEERDE functie verbalisant/stedenbouwkundig inspecteur ;VTE  gecombineerde functie verbalisant/ stedenbouwkundig inspecteur; VTE  verbalisant; VTE  stedenbouwkundig inspecteur;VTE administratieve/juridische ondersteuning;Totaal aantal klachten (schriftelijk en mondeling);Totaal aantal stedenbouwkundige controles ;navolgende stedenbouwkundige controles naar aanleiding van schendingen vastgesteld in voorgaande jaren;aanvankelijke stedenbouwkunidhe controles naar aanleiding van klachten;navolgende stedenbouwkundige controles voor verdere opvolging van de controles naar aanleiding van klachten;aanvankelijke stedenbouwkundige controles  op eigen initiatief;navolgende stedenbouwkundige controles voor verdere opvolging van de controles op eigen initiatief;Aanvankelijke stedenbouwkundige controles met schending ;Overtredingsgraad;Raadgeving;Aanmaning ;Verslag van vaststelling;Proces-verbaal;Bevel tot staking;Bestuurlijke maatregelen  ZONDER dwangsom ;tijdig uitgevoerd;Bestuurlijke maatregelen MET dwangsom ;tijdig uitgevoerd;Afgesloten minnelijke schikking;Ingeleide herstelvordering bij Openbaar Ministerie;Herstel gevorderd bij burgerlijke rechter;Ambtshalve uitvoering gerechtelijke herstelmaartegel;Opmerking intergemeentelijk samenwerkingsverband ;Doet de gemeente (ook) beroep op een politiezone voor de uitvoering van omgevingshandhavingstaken? (#229);Naam van de politiezone;Had uw politiezone tussen 1 januari 2021 en 31 december 2021 intergemeentelijke toezichthouders milieuhandhaving en/of geluid werkzaam zoals vermeld in artikel 16.3.1, 란1, 4랍, van het DABM die handhavingstaken uitvoerden voor de desbetreffende gemeente? (#234);Toezichthouders;VTE toezichthouders;VTE administratieve/juridische ondersteuning ;Totaal aantal klachten (schriftelijk en mondeling);milieubeheer;lucht;water;bodem;geluid;vergunningen;mest;afval;overige;Totaal aantal milieuhandhavingscontroles ;navolgende milieuhandhavingscontroles naar aanleiding van schendingen vastgesteld in voorgaande jaren;aanvankelijke milieuhandhavingscontroles naar aanleiding van klachten;navolgende milieuhandhavingscontroles voor verdere opvolging van de controles naar aanleiding van klachten;aanvankelijke milieuhandhavingscontroles  op eigen initiatief;navolgende milieuhandhavingscontroles voor verdere opvolging van de controles op eigen initiatief;Aanvankelijke milieuhandhavingscontroles met schending ;milieubeheer;lucht;water;bodem;geluid;vergunningen;mest;afval;overige;overtredingsgraad;Raadgeving;Aanmaning;Verslag van vaststelling;Proces-verbaal;Bestuurlijke maatregelen ZONDER dwangsom ;tijdig uitgevoerd;Bestuurlijke maatregelen MET dwangsom ;tijdig uitgevoerd;Veiligheidsmaatregelen;tijdig uitgevoerd;Werden er tussen 1 januari 2021 en 31 december 2021 door uw politiezone handhavingsactiviteiten verricht in het kader van de VCRO in de desbetreffende gemeente? (#281);VTE;Aantal klachten (schriftelijke en mondeling) ;Totaal aantal stedenbouwkundige controles ;navolgende stedenbouwkundige controles naar aanleiding van schendingen vastgesteld in voorgaande jaren;aanvankelijke stedenbouwkunidhe controles naar aanleiding van klachten;navolgende stedenbouwkundige controles voor verdere opvolging van de controles naar aanleiding van klachten;aanvankelijke stedenbouwkundige controles  op eigen initiatief;navolgende stedenbouwkundige controles voor verdere opvolging van de controles op eigen initiatief;Aanvankelijke stedenbouwkundige controles met schending ;Overtredingsgraad;Gewezen op wettelijke verplichtingen;Verslag van vaststelling;Proces-verbaal;Bevel tot staking;Opmerking politiezone;
Sint-Pieters-Leeuw;35475;;Sint-Pieters-Leeuw;Ja;32;79;niet gekend;niet gekend;;4;0;0;;0;;1;;0,1;0;38;22;1;1;0;7;3;0;4;0;13;0;2;0;1;0;3;3;1;0;1;0;1;0;1;0;;0;10;0;4;;3;3;0;;0;;Ja;1;0;1;;0,1;0,1;0;0;22;18;0;12;6;0;0;8;;6;0;3;3;0;0;;0;;0;0;0;0;;;Ja;Haviland;Ja;2;0,1;0;20;8;0;0;4;0;8;0;0;0;8;0;8;0;0;0;14;8;0;0;0;0;6;0;0;0;;0;6;8;8;8;8;0;;0;;Ja;0;0;1;0,1;0,1;0,1;0,1;6;6;2;4;0;0;0;0;;0;6;6;6;0;0;;0;;0;6;0;0;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sint-Truiden;40817;;Sint-Truiden;Ja;55;580;1400;niet gekend;;0;;0;;0;;1;;0,1;0;27;1;3;8;6;7;2;0;0;0;3;1;0;0;1;1;1;0;0;0;0;0;1;0;0;0;;1;1;0;0;;0;;0;;0;;Ja;1;0;0;;0;0,2;0;0;90;100;5;90;1;4;0;85;;85;0;0;5;3;0;;0;;0;3;0;0;;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;PZ Nieuwerkerken - Gingelom - Sint-Truiden;Ja;2;niet gekend;niet gekend;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;;0;;0;;Ja;niet gekend;niet gekend;niet gekend;0;0;0;0;0;0;;0;0;0;0;"De analyse van het aantal meldingen bij de politie kon niet tijdig worden aangeleverd.
Het systeem van de politie laat niet toe om opdelingen te maken in functie van de verschillende milieuthema's.";
Spiere-Helkijn;2052;;Spiere-Helkijn;Ja;10;50;150;tussen 11 en 50;;0;;0;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;Intercommunale leiedal;Ja;1;0,05;0;8;4;0;0;0;2;2;0;0;0;4;0;3;1;0;0;1;1;0;0;0;0;0;0;0;0;;0;1;0;0;0;;0;;0;;Ja;1;0;0;0;0,05;0;0;4;6;0;4;2;0;0;2;;0;2;0;0;0;0;;0;;0;0;0;0;;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;;
Stabroek;18785;;Stabroek;Ja;17;94;436;niet gekend;;0;;0;;0;;1;;0,1;0,1;36;0;1;2;0;4;0;0;23;6;6;1;3;2;0;0;5;0;0;0;0;0;5;0;0;0;;0;5;0;3;;0;;0;;0;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;IGEAN;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;0;0;2;0,1;0;0;0;0;2;0;0;0;0;2;2;;0;0;2;2;0;0;;0;;0;0;0;0;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Staden;11523;;Staden;non-respons;non-respons;non-respons;non-respons;non-respons;;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;
Steenokkerzeel;12496;;Steenokkerzeel;Ja;20;58;597;niet gekend;;0;;0;;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;0;0;0;;0;0;0;0,1;15;2;0;2;0;0;0;2;;0;15;0;2;1;0;;0;;0;1;0;0;;;Ja;Haviland;Ja;1;0,05;0,025;7;2;0;1;1;0;0;0;3;0;15;0;11;4;0;0;32;11;0;1;1;0;11;0;8;0;;0;12;0;5;0;;0;;1;1;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;PZ KASTZE;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;niet gekend;niet gekend;5;1;2;2;0;0;2;;2;0;2;1;;
Stekene;19032;;Stekene;Ja;niet gekend;niet gekend;niet gekend;niet gekend;;0;;0;;0;;1;;0,1;0,1;167;20;5;35;15;10;15;2;35;30;15;3;5;3;2;2;1;0;0;0;0;0;1;0;0;0;;160;7;0;0;;0;;0;;0;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;PZ Waasland Noord;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;0,5;23;8;2;6;0;0;0;0;;0;3;23;2;;
Temse;30600;;Temse;Ja;38;155;958;tussen 11 en 50;;1;niet gekend;0;;5;1;2;;0,1;0,1;55;0;0;4;1;15;0;0;30;5;19;0;10;2;5;2;1;0;0;0;1;0;0;0;0;0;;5;2;0;1;;1;1;0;;0;;Ja;1;0;0;;0;0,7;0;0,2;20;40;5;20;5;5;5;10;;40;30;5;10;5;10;4;0;;3;3;0;0;;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;PZ Kruibeke-Temse;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;0,4;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;;niet gekend;niet gekend;10;10;geen infodoorstroming door politiezone;
Ternat;16273;;Ternat;Ja;10;niet gekend;niet gekend;niet gekend;;0;;0;;0;;1;;0,5;0,2;37;0;0;10;0;4;3;0;20;0;32;2;28;niet gekend;2;0;19;0;0;0;0;2;2;0;15;0;;0;17;0;73;;0;;0;;0;;Ja;0;0;1;;niet gekend;0;0;niet gekend;niet gekend;111;6;73;32;0;0;50;;10;41;0;23;5;0;;0;;0;0;0;0;;;Ja;Haviland;Ja;1;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;Ja;0;0;2;0;0,2;0;0;65;111;6;73;32;0;0;50;;10;41;0;23;5;0;;0;;0;0;0;0;;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;;
Tervuren;22812;;Tervuren;non-respons;non-respons;non-respons;non-respons;non-respons;;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;
Tessenderlo;18878;;Tessenderlo;non-respons;non-respons;non-respons;non-respons;non-respons;;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;non-respons;
Tielt;20468;;Tielt;Ja;154;200;350;tussen 11 en 50;;0;;0;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;WVI;Ja;1;0,2;0,05;10;0;2;1;0;4;0;0;1;2;20;4;9;4;3;0;5;0;0;0;0;0;4;0;1;0;;0;0;0;6;0;;0;;0;;Ja;1;0;0;0;0,3;0;0,05;19;37;2;18;6;11;0;10;;0;11;0;8;0;0;;1;1;0;0;0;0;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tielt-Winge;11033;;Tielt-Winge;Ja;14;70;1834;tussen 1 en 10;;0;;0;;0;;1;;0,1;0,1;20;3;6;1;1;1;0;0;3;0;3;0;2;0;1;0;7;1;0;0;2;0;1;1;2;0;;0;1;1;1;;0;;0;;0;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;Samenwerkingsprotocol inzake handhaving ruimtelijke ordeningtussen de gemeentes Bekkevoort, Geetbets, Kortenaken en Tielt-Winge, de politiezone Hageland, het agentschap Inspectie RWO Vlaams-Brabant en het parket van de procureur des Konings te Leuven;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;PZ Hageland;Ja;niet gekend;0;0;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;niet gekend;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;;0;;0;;Neen;;;;;;;;;;;;;;;;
Tienen;35935;;Tienen;Ja;65;200;350;niet gekend;;0;;0;;0;;1;;0,1;0,1;20;1;5;3;2;3;0;0;1;5;5;0;5;0;0;0;1;0;0;1;0;0;0;0;0;0;;0;0;0;1;;0;;0;;0;;Ja;0;0;2;;0,1;0;0;0;25;23;3;20;0;0;0;16;;5;2;0;16;5;0;;0;;2;0;0;0;;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;PZ Getevallei;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Neen;;;;;;;;;;;;;;;;
Tongeren;31557;;Tongeren;Ja;62;183;1267;niet gekend;;0;;0;;0;;3;;0,5;0;10;1;1;6;1;0;1;0;0;0;10;0;9;0;1;0;10;1;1;6;1;0;1;0;0;0;;0;10;0;10;;0;;0;;0;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Torhout;20477;;Torhout;Ja;niet gekend;niet gekend;niet gekend;niet gekend;;0;;0;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;PZ Kouter;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;0;2;9;1;8;0;0;0;8;;0;8;8;2;;
Tremelo;15191;;Tremelo;Ja;5;24;200;niet gekend;;0;;0;;0;;1;;0;0,1;29;0;1;3;3;1;1;0;14;6;11;2;8;0;1;0;8;0;1;4;2;1;0;0;0;0;;4;4;0;0;;0;;0;;0;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;Synergie Begijnendijk-Tremelo (opgericht op 30 september 2021);Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;PZ BRT (Begijnendijk-Rotselaar-Tremelo);Ja;0;0;0;173;0;30;2;0;124;9;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;7;0;0;0;;0;;Ja;0;4;0;0;0;0;0;0;0;;0;0;0;0;;
Turnhout;46280;;Turnhout;Ja;niet gekend;niet gekend;niet gekend;tussen 11 en 50;;0;;0;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;2;0;0;;0;1,1;0;0,1;16;55;10;16;0;29;0;45;;0;21;0;10;6;0;;1;1;0;0;0;0;;;Ja;IOK;Neen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ja;3;2;0;0;niet gekend;niet gekend;niet gekend;0;5;0;5;0;0;0;0;;0;0;0;4;0;0;;1;1;0;0;0;0;;Ja;PZ Regio Turnhout;Ja;3;0,59;niet gekend;59;0;7;6;2;7;10;2;15;10;29;0;25;3;1;0;28;0;1;4;0;0;4;0;15;4;;4;10;0;15;1;0;1;1;0;;Ja;0,71;17;20;0;13;7;0;0;11;;0;0;11;6;;
